cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
22074292,66646,DHS - Emergency Land Disposal of Milk,0,66646,DHS - Emergency Land Disposal of Milk,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105722
22074292,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),1,25676,"MIL - Slipperiness Veh. 1,2 wet season, Revised",1,0.65,Slippery,0.65,Slippery,0.65,Slippery,0.65,Slippery,0,0,0,1572105723
22074292,419,ENG - Sanitary Landfill (Trench),2,14501,Wetness Perched 60-120 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105724
22074292,49927,"WMS - Irrigation, Micro (subsurface drip)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,0.998,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105725
22074292,66646,DHS - Emergency Land Disposal of Milk,1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105726
22074292,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),2,25660,"MIL - Soil Strength Veh-1, VCI-1 wet season, Revised",1,0.99,Low strength,0.99,Low strength,0.99,Low strength,0.99,Low strength,0,0,0,1572105727
22074292,419,ENG - Sanitary Landfill (Trench),3,37191,"Clay Content 25 to 180cm, Weighted Average",1,0,Not clay textured,0.165,Too clayey,0.165,Too clayey,0.395,Too clayey,0,0,0,1572105728
22074292,49927,"WMS - Irrigation, Micro (subsurface drip)",2,57995,WMS - LEP thickest layer to 100cm or above restriction,1,0,No shrink-swell (LEP <3),0.943,Shrink-swell (LEP 3-6),0.943,Shrink-swell (LEP 3-6),0.997,Shrink-swell (LEP 3-6),0,0,0,1572105729
22074292,66646,DHS - Emergency Land Disposal of Milk,2,244,Flooding > Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105730
22074292,25197,MIL - Trafficability Veh. Type 1 dry season (DOD),0,25197,MIL - Trafficability Veh. Type 1 dry season (DOD),0,0.999,Excellent,1,Excellent,1,Excellent,1,Excellent,0,0,0,1572105731
22074292,419,ENG - Sanitary Landfill (Trench),4,23660,Dust PM10 and PM2.5 Generation,1,0.042,Dusty,0.042,Dusty,0.042,Dusty,0.042,Dusty,0,0,0,1572105732
22074292,49927,"WMS - Irrigation, Micro (subsurface drip)",3,23608,WMS - Flooding > Rare Frequency,1,0.7,Frequent or very frequent flooding,0.7,Frequent or very frequent flooding,0.7,Frequent or very frequent flooding,0.7,Frequent or very frequent flooding,0,0,0,1572105733
22074292,66646,DHS - Emergency Land Disposal of Milk,3,66652,Percolation < 1.4 um/sec to 50 cm,1,0,Ksat not restrictive,0.296,Slow water movement,0.296,Slow water movement,1,Slow water movement,0,0,0,1572105734
22074292,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),0,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105735
22074292,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105736
22074292,37173,"WMS - Subsurface Water Management, Outflow Quality",0,37173,"WMS - Subsurface Water Management, Outflow Quality",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105737
22074292,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1572105738
22074292,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),1,25683,"MIL - Slipperiness Veh. 3,4 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105739
22074292,430,ENG - Sewage Lagoons,1,10909,Flooding  Very Rare/Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105740
22074292,37173,"WMS - Subsurface Water Management, Outflow Quality",1,37174,WMS - Pesticide and Nutrient Movement,1,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,0,0,0,1572105741
22074292,20472,DHS - Suitability for Composting Medium and Final Cover,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1572105742
22074292,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),2,25666,"MIL - Soil Strength Veh-4, VCI-1 wet season, Revised",1,0.94,Low strength,0.94,Low strength,0.94,Low strength,0.94,Low strength,0,0,0,1572105743
22074292,430,ENG - Sewage Lagoons,2,428,"Wet, Ground Water Near the Surface (105 - 150cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105744
22074292,23656,ENG - Unpaved Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105745
22074292,20472,DHS - Suitability for Composting Medium and Final Cover,2,20474,Clay and OM Content WTD_AVG to 100cm,1,0.926,Clay content,0.926,Clay content,0.926,Clay content,0.926,Clay content,0,0,0,1572105746
22074292,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),0,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),0,0.999,Excellent,1,Excellent,1,Excellent,1,Excellent,0,0,0,1572105747
22074292,70152,ENG - Shallow Infiltration Systems,0,70152,ENG - Shallow Infiltration Systems,0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1572105748
22074292,23656,ENG - Unpaved Local Roads and Streets,2,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1572105749
22074292,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1572105750
22074292,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),0,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105751
22074292,70152,ENG - Shallow Infiltration Systems,1,26849,SWM - Shallow Infiltration System Water Table Depth 100-150c,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105752
22074292,23656,ENG - Unpaved Local Roads and Streets,3,10909,Flooding  Very Rare/Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105753
22074292,10345,ENG - Construction Materials; Topsoil,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1572105754
22074292,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),1,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105755
22074292,70152,ENG - Shallow Infiltration Systems,2,26525,SWM - Flooding Frequency,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105756
22074292,23656,ENG - Unpaved Local Roads and Streets,4,400,"Strength (AASHTO Group Index Thickest Layer 10 to 40"")",1,0.947,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572105757
22074292,10345,ENG - Construction Materials; Topsoil,2,20948,"Clay and OM Content Thickest Layer to 40 inches, revised",1,0.5,Too clayey,0.926,Too clayey,0.926,Too clayey,1,Not too clayey,0,0,0,1572105758
22074292,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),2,25672,"MIL - Soil Strength Veh-6, VCI-50 wet season, Revised",1,0.66,Low strength,0.66,Low strength,0.66,Low strength,0.66,Low strength,0,0,0,1572105759
22074292,70152,ENG - Shallow Infiltration Systems,3,26858,SWM - Shallow Infiltration System Ksat 90-150cm,1,0.29,Water movement,1,Water movement,1,Water movement,1,Water movement,0,0,0,1572105760
22074292,23656,ENG - Unpaved Local Roads and Streets,5,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.917,Shrink-swell,0.917,Shrink-swell,0.917,Shrink-swell,0.917,Shrink-swell,0,0,0,1572105761
22074292,54580,Fragile Soil Index,2,54579,Organic Matter in surface Layer,1,0.192,Moderate organic matter,0.192,Moderate organic matter,0.192,Moderate organic matter,0.192,Moderate organic matter,0,0,0,1572105762
22074292,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),3,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572105763
22074292,70152,ENG - Shallow Infiltration Systems,4,26956,SWM - Vegetation Establishment Difficulty,1,0,Vegetation establishment,0.001,Vegetation establishment,0.001,Vegetation establishment,0.25,Vegetation establishment,0,0,0,1572105764
22074292,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,1,Poorly suited,1,Poorly suited,1,Poorly suited,1,1,0,1572105765
22074292,54580,Fragile Soil Index,3,54581,Vegetative Cover,1,0.08,High vegetative cover,0.08,High vegetative cover,0.08,High vegetative cover,0.08,High vegetative cover,0,0,0,1572105766
22074292,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),4,41914,MIL - Slope Military Vehicle Type 6 (NSSC),1,0.993,Slope,0.998,Slope,0.998,Slope,1,No slope limitation,0,0,0,1572105767
22074292,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,1,Severe,1,Severe,1,Severe,1,Severe,1,1,0,1572105768
22074292,559,FOR - Harvest Equipment Operability,1,490,Wetness Limitation (3),1,0.5,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105769
22074292,54580,Fragile Soil Index,4,54638,Slope full range,1,0,Nearly level,0.018,Nearly level,0.018,Nearly level,0.036,Nearly level,0,0,0,1572105770
22074292,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),0,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105771
22074292,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,314,Flooding Limitation,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105772
22074292,559,FOR - Harvest Equipment Operability,2,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1572105773
22074292,883,"GRL - Fencing, Post Depth =<36 inches",0,883,"GRL - Fencing, Post Depth =<36 inches",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,1,1,0,1572105774
22074292,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),1,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105775
22074292,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,490,Wetness Limitation (3),1,0.5,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105776
22074292,559,FOR - Harvest Equipment Operability,3,23660,Dust PM10 and PM2.5 Generation,1,0.042,Dusty,0.042,Dusty,0.042,Dusty,0.042,Dusty,0,0,0,1572105777
22074292,883,"GRL - Fencing, Post Depth =<36 inches",1,10033,GRL-Depth to Water Table <36 inches,1,1,<36 inches to water table,1,<36 inches to water table,1,<36 inches to water table,1,<36 inches to water table,0,0,0,1572105778
22074292,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),2,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572105779
22074292,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105780
22074292,63746,FOR - Windthrow Hazard,0,63746,FOR - Windthrow Hazard,0,0.3,Moderate,0.3,Moderate,0.3,Moderate,0.3,Moderate,0,0,0,1572105781
22074292,883,"GRL - Fencing, Post Depth =<36 inches",2,878,"GRL-Shrink-Swell of Thickest Layer, 0-36 inches",1,0.778,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1572105782
22074292,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),3,25673,"MIL - Soil Strength Veh-7, VCI-1 wet season, Revised",1,0.87,Low strength,0.87,Low strength,0.87,Low strength,0.87,Low strength,0,0,0,1572105783
22074292,235,AWM - Land Application of Municipal Sewage Sludge,1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105784
22074292,63746,FOR - Windthrow Hazard,1,61448,Windthrow Water Table (Updated),1,1,Water table depth,1,Water table depth,1,Water table depth,1,Water table depth,0,0,0,1572105785
22074292,883,"GRL - Fencing, Post Depth =<36 inches",3,10034,GRL-Flooding frequency,1,0.8,Frequent Flooding,0.8,Frequent Flooding,0.8,Frequent Flooding,0.8,Frequent Flooding,0,0,0,1572105786
22074292,25213,MIL - Trafficability Veh. Type 7 1-pass wet season (DOD),4,41915,MIL - Slope Military Vehicle Type 7 (NSSC),1,0.987,Slope,0.997,Slope,0.997,Slope,1,No slope limitation,0,0,0,1572105787
22074292,235,AWM - Land Application of Municipal Sewage Sludge,2,10909,Flooding  Very Rare/Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105788
22074292,63746,FOR - Windthrow Hazard,2,63738,Windthrow Hillslope Rating,1,0.3,Hillslope position,0.3,Hillslope position,0.3,Hillslope position,0.3,Hillslope position,0,0,0,1572105789
22074292,883,"GRL - Fencing, Post Depth =<36 inches",4,877,"GRL-Too Clayey, 0-36 inches",1,0.222,18 to 45% Clay,0.605,18 to 45% Clay,0.605,18 to 45% Clay,0.726,18 to 45% Clay,0,0,0,1572105790
22074292,62833,SOH - Concentration of Salts- Soil Surface,0,62833,SOH - Concentration of Salts- Soil Surface,0,0,Low surface salinization risk,0,Low surface salinization risk,0,Low surface salinization risk,0,Low surface salinization risk,0,0,0,1572105791
22074292,235,AWM - Land Application of Municipal Sewage Sludge,3,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.219,Slow water movement,0.219,Slow water movement,1,Slow water movement,0,0,0,1572105792
22074292,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,0,Poorly suited,0,Poorly suited,0,Poorly suited,0,Poorly suited,0,0,0,1572105793
22074292,883,"GRL - Fencing, Post Depth =<36 inches",5,857,GRL-Potential Frost Action = High,1,0.5,High potential frost action,0.5,High potential frost action,0.5,High potential frost action,0.5,High potential frost action,0,0,0,1572105794
22074292,62833,SOH - Concentration of Salts- Soil Surface,1,62853,"SOH - Depth to Growing Season Water Table, Salts",1,1,Depth to Saturation,1,Depth to Saturation,1,Depth to Saturation,1,Depth to Saturation,0,0,0,1572105795
22074292,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,1,High sequestration potential,0.99,High sequestration potential,0.99,High sequestration potential,1,High sequestration potential,0,0,0,1572105796
22074292,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),1,56158,"USFS Region 4, Native Surface Roads - Slope and AASHTO GI",1,0,Soil strength,0,Soil strength,0,Soil strength,0,Soil strength,0,0,0,1572105797
22074292,26588,Ground Penetrating Radar Penetration,0,26588,Ground Penetrating Radar Penetration,0,0.5,Moderate penetration,0.5,Moderate penetration,0.5,Moderate penetration,0.5,Moderate penetration,0,0,0,1572105798
22074292,62833,SOH - Concentration of Salts- Soil Surface,2,62854,"SOH - Water Table Persistence, Salts",1,1,Persistent water table,1,Persistent water table,1,Persistent water table,1,Persistent water table,0,0,0,1572105799
22074292,20791,DHS - Potential for Radioactive Sequestration,1,20793,Sequestration Organic Surface,1,0.734,Sequestration due to fertility effects,0.99,Sequestration due to fertility effects,0.99,Sequestration due to fertility effects,1,Sequestration due to fertility effects,0,0,0,1572105800
22074292,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),2,51818,"USFS Region 4, Native Surface Roads - Ponding and Flooding",1,0,Ponding or flooding,0,Ponding or flooding,0,Ponding or flooding,0,Ponding or flooding,0,0,0,1572105801
22074292,26588,Ground Penetrating Radar Penetration,1,26595,"GPR - Attenuation Due to Clay, Water, and Exchangeable Ions",1,0.5,"Attenuation due to clay, water, and exchangeable ions",0.5,"Attenuation due to clay, water, and exchangeable ions",0.5,"Attenuation due to clay, water, and exchangeable ions",0.5,"Attenuation due to clay, water, and exchangeable ions",0,0,0,1572105802
22074292,62833,SOH - Concentration of Salts- Soil Surface,3,63579,"SOH - Water Table at Surface, Months, Salts",1,1,"Water table at the surface, months",1,"Water table at the surface, months",1,"Water table at the surface, months",1,"Water table at the surface, months",0,0,0,1572105803
22074292,20791,DHS - Potential for Radioactive Sequestration,2,20814,Sequestration Clay Content,1,1,Adsorption by clay,0.98,Adsorption by clay,0.98,Adsorption by clay,0.467,Adsorption by clay,0,0,0,1572105804
22074292,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),3,58535,"USFS Region 4, Native Surface Roads - Water Table v2",1,0,Depth to water table,0,Depth to water table,0,Depth to water table,0,Depth to water table,0,0,0,1572105805
22074292,25199,MIL - Trafficability Veh. Type 2 50-passes wet season (DOD),0,25199,MIL - Trafficability Veh. Type 2 50-passes wet season (DOD),0,0.65,Fair,0.65,Fair,0.65,Fair,0.65,Fair,0,0,0,1572105806
22074292,70135,AGR - Industrial Hemp for Fiber and Seed Production,0,70135,AGR - Industrial Hemp for Fiber and Seed Production,0,0,Not suited,0,Not suited,0,Not suited,0,Not suited,0,1,0,1572105807
22074292,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1572105808
22074292,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),4,48699,"USFS Region 4, Native Surface Roads - Slope",1,0,Slope gradient,0,Slope gradient,0,Slope gradient,1,Slope gradient,0,0,0,1572105809
22074292,25199,MIL - Trafficability Veh. Type 2 50-passes wet season (DOD),1,25676,"MIL - Slipperiness Veh. 1,2 wet season, Revised",1,0.65,Slippery,0.65,Slippery,0.65,Slippery,0.65,Slippery,0,0,0,1572105810
22074292,70135,AGR - Industrial Hemp for Fiber and Seed Production,1,67898,Water Table Rule (Industrial Hemp),1,0,Depth to high water poorly suited,0,Depth to high water poorly suited,0,Depth to high water poorly suited,0,Depth to high water poorly suited,0,0,0,1572105811
22074292,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,10909,Flooding  Very Rare/Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105812
22074292,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),5,56154,"USFS Region 4, Native Surface Roads - Slope and LEP",1,0.337,Shrink-swell,0.337,Shrink-swell,0.337,Shrink-swell,0.337,Shrink-swell,0,0,0,1572105813
22074292,25199,MIL - Trafficability Veh. Type 2 50-passes wet season (DOD),2,25664,"MIL - Soil Strength Veh-2, VCI-50 wet season, Revised",1,0.81,Low strength,0.81,Low strength,0.81,Low strength,0.81,Low strength,0,0,0,1572105814
22074292,70135,AGR - Industrial Hemp for Fiber and Seed Production,2,67911,Flooding (Industrial Hemp),1,0,Flooding frequency poorly suited,0,Flooding frequency poorly suited,0,Flooding frequency poorly suited,0,Flooding frequency poorly suited,0,0,0,1572105815
22074292,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105816
22074292,825,"GRL - Fencing, Post Depth =<24 inches",0,825,"GRL - Fencing, Post Depth =<24 inches",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,1,1,0,1572105817
22074292,25200,MIL - Trafficability Veh. Type 2 dry season (DOD),0,25200,MIL - Trafficability Veh. Type 2 dry season (DOD),0,0.999,Excellent,1,Excellent,1,Excellent,1,Excellent,0,0,0,1572105818
22074292,70135,AGR - Industrial Hemp for Fiber and Seed Production,3,70138,Electrical Conductivity (Industrial Hemp),1,0.962,Electrical conductivity,0.962,Electrical conductivity,0.962,Electrical conductivity,0.962,Electrical conductivity,0,0,0,1572105819
22074292,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,20200,Water Gathering Surface,1,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0,0,0,1572105820
22074292,825,"GRL - Fencing, Post Depth =<24 inches",1,10032,GRL-Depth to Water Table <24 inches,1,1,<24 inches to water table,1,<24 inches to water table,1,<24 inches to water table,1,<24 inches to water table,0,0,0,1572105821
22074292,25201,MIL - Trafficability Veh. Type 3 1-pass wet season (DOD),0,25201,MIL - Trafficability Veh. Type 3 1-pass wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105822
22074292,238,AWM - Rapid Infiltration Disposal of Wastewater,0,238,AWM - Rapid Infiltration Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105823
22074292,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.068,Clay content,0.068,Clay content,0.168,Clay content,0,0,0,1572105824
22074292,825,"GRL - Fencing, Post Depth =<24 inches",2,10034,GRL-Flooding frequency,1,0.8,Frequent Flooding,0.8,Frequent Flooding,0.8,Frequent Flooding,0.8,Frequent Flooding,0,0,0,1572105825
22074292,25201,MIL - Trafficability Veh. Type 3 1-pass wet season (DOD),1,25683,"MIL - Slipperiness Veh. 3,4 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105826
22074292,238,AWM - Rapid Infiltration Disposal of Wastewater,1,244,Flooding > Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105827
22074292,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",5,23660,Dust PM10 and PM2.5 Generation,1,0.042,Dusty,0.042,Dusty,0.042,Dusty,0.042,Dusty,0,0,0,1572105828
22074292,825,"GRL - Fencing, Post Depth =<24 inches",3,826,"GRL-Too Clayey, 0-24 inches",1,0.222,18 to 45% Clay,0.605,18 to 45% Clay,0.605,18 to 45% Clay,0.726,18 to 45% Clay,0,0,0,1572105829
22074292,25201,MIL - Trafficability Veh. Type 3 1-pass wet season (DOD),2,25663,"MIL - Soil Strength Veh-3, VCI-1 wet season, Revised",1,0.98,Low strength,0.98,Low strength,0.98,Low strength,0.98,Low strength,0,0,0,1572105830
22074292,238,AWM - Rapid Infiltration Disposal of Wastewater,2,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1572105831
22074292,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105832
22074292,825,"GRL - Fencing, Post Depth =<24 inches",4,857,GRL-Potential Frost Action = High,1,0.5,High potential frost action,0.5,High potential frost action,0.5,High potential frost action,0.5,High potential frost action,0,0,0,1572105833
22074292,25202,MIL - Trafficability Veh. Type 3 50-passes wet season (DOD),0,25202,MIL - Trafficability Veh. Type 3 50-passes wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105834
22074292,238,AWM - Rapid Infiltration Disposal of Wastewater,3,290,"Wet, Ground Water Within 180 cm of the Surface",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105835
22074292,20468,DHS - Site for Composting Facility - Subsurface,1,20465,Depth to Saturation (100-200cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105836
22074292,825,"GRL - Fencing, Post Depth =<24 inches",5,855,GRL-Shrink-Swell of Thickest Layer Within 0-24 inches),1,0,Shrink-swell,0.436,Shrink-swell,0.436,Shrink-swell,0.636,Shrink-swell,0,0,0,1572105837
22074292,25202,MIL - Trafficability Veh. Type 3 50-passes wet season (DOD),1,25683,"MIL - Slipperiness Veh. 3,4 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105838
22074292,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105839
22074292,20468,DHS - Site for Composting Facility - Subsurface,2,314,Flooding Limitation,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105840
22074292,25190,MIL - Bivouac Areas (DOD),0,25190,MIL - Bivouac Areas (DOD),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105841
22074292,25202,MIL - Trafficability Veh. Type 3 50-passes wet season (DOD),2,25665,"MIL - Soil Strength Veh-3, VCI-50 wet season, Revised",1,0.96,Low strength,0.96,Low strength,0.96,Low strength,0.96,Low strength,0,0,0,1572105842
22074292,254,AWM - Slow Rate Process Treatment of Wastewater,1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105843
22074292,20468,DHS - Site for Composting Facility - Subsurface,3,20200,Water Gathering Surface,1,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0,0,0,1572105844
22074292,25190,MIL - Bivouac Areas (DOD),1,41902,Depth to High Water Table 45 to 75cm,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105845
22074292,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),0,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),0,0.85,Good,0.85,Good,0.85,Good,0.85,Good,0,0,0,1572105846
22074292,254,AWM - Slow Rate Process Treatment of Wastewater,2,244,Flooding > Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105847
22074292,20468,DHS - Site for Composting Facility - Subsurface,4,20487,Precipitation,1,0.039,Low precipitation,0.061,Low precipitation,0.061,Low precipitation,0.088,Low precipitation,0,0,0,1572105848
22074292,25190,MIL - Bivouac Areas (DOD),2,41903,Flooding > None Frequency,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105849
22074292,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),1,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572105850
